452|0.250|1.030|1.700|0.300|1.600|3.100|0.025|Music Wire|Zinc|1.35|
O-35|0.250|1.090|1.500|0.300|1.900|3.100|0.025|Music Wire|Zinc|1.39|
B6-21|0.250|1.090|1.500|0.300|1.900|3.100|0.025|Music Wire|None|UNAVAILABLE|
O-18|0.250|1.090|1.500|0.300|1.900|3.100|0.025|Music Wire|Zinc|UNAVAILABLE|
ZZ1-40|0.250|1.160|1.700|0.300|1.600|3.100|0.025|Music Wire|None|1.36|
5391|0.250|1.190|1.500|0.300|1.800|3.100|0.025|Music Wire|Zinc|1.35|
5344|0.250|1.500|0.940|0.300|2.800|2.900|0.024|Music Wire|Zinc|1.47|
N-98|0.250|1.750|1.400|0.500|1.900|3.100|0.028|Stainless|None|3.57|
B1-51|0.250|1.880|0.860|0.300|3.300|3.100|0.025|Music Wire|Gold Irridite®|1.60|
5677|0.250|2.250|0.760|0.300|3.700|3.100|0.025|Music Wire|Zinc|UNAVAILABLE|
441|0.250|2.440|0.470|0.300|5.600|2.900|0.024|Music Wire|Zinc|1.95|
309|0.250|3.250|0.440|0.300|6.400|3.100|0.025|Music Wire|Zinc|2.66|
5636|0.266|1.250|1.300|0.300|2.000|2.900|0.025|Music Wire|Zinc|1.48|
5346|0.281|1.250|2.600|0.300|1.100|3.100|0.026|Music Wire|Zinc|1.53|
80372S|0.300|1.000|3.000|0.300|0.900|3.000|0.030|Stainless|None|7.89|
80373S|0.300|1.130|2.300|0.300|1.200|3.000|0.030|Stainless|None|6.07|
80374S|0.300|1.250|2.000|0.300|1.400|3.000|0.030|Stainless|None|7.89|
80375S|0.300|1.380|1.600|0.300|1.700|3.000|0.030|Stainless|None|7.89|
80376S|0.300|1.500|1.400|0.300|1.900|3.000|0.030|Stainless|None|7.89|
80377S|0.300|1.750|1.100|0.300|2.400|3.000|0.030|Stainless|None|7.89|
80378S|0.300|2.000|0.940|0.300|2.900|3.000|0.030|Stainless|None|7.89|
80379S|0.300|2.250|0.800|0.300|3.300|3.000|0.030|Stainless|None|7.89|
80380S|0.300|2.500|0.710|0.300|3.800|3.000|0.030|Stainless|None|7.89|
572|0.312|1.380|1.100|0.300|2.700|3.100|0.027|Music Wire|Zinc|1.48|
S-562|0.375|1.500|0.980|0.300|2.700|3.000|0.032|Stainless|None|4.48|
5627|0.375|1.940|0.460|0.200|5.900|2.900|0.028|Music Wire|Zinc|1.94|
217|0.375|2.000|0.390|0.200|7.000|2.900|0.028|Music Wire|Zinc|1.87|
S-565|0.375|2.000|0.680|0.300|3.900|3.000|0.032|Stainless|None|4.88|
S-568|0.375|2.500|0.520|0.300|5.200|3.000|0.032|Stainless|None|5.21|
216|0.375|3.000|0.230|0.200|12.000|2.900|0.028|Music Wire|Zinc|2.04|
479|0.375|3.160|0.240|0.200|11.000|2.900|0.028|Music Wire|Zinc|2.55|
305|0.375|4.500|0.150|0.200|18.000|2.900|0.028|Music Wire|Zinc|2.82|
5469|0.500|2.250|0.470|0.300|5.800|3.000|0.035|Spring Steel|Zinc|8.47|
5953|0.125|1.250|5.400|0.800|0.470|3.300|0.022|Stainless|None|3.11|
5955|0.125|1.500|4.400|0.800|0.570|3.300|0.022|Stainless|None|3.13|
5956|0.125|1.630|4.000|0.800|0.620|3.300|0.022|Stainless|None|3.11|
5957|0.125|1.750|3.700|0.800|0.670|3.300|0.022|Stainless|None|3.33|
5958|0.125|1.880|3.400|0.800|0.730|3.300|0.022|Stainless|None|3.34|
5188|0.156|4.000|0.640|0.400|4.300|3.200|0.021|Music Wire|Zinc|2.10|
5275|0.156|8.000|0.310|0.400|9.000|3.200|0.021|Music Wire|Zinc|3.41|
ZZ2-31|0.172|0.690|9.600|0.700|0.270|3.300|0.025|Stainless|None|3.05|
N-24|0.172|1.340|3.900|0.700|0.660|3.300|0.025|Stainless|None|3.18|
80184S|0.180|0.500|19.000|0.400|0.150|3.200|0.026|Stainless|None|7.89|
80185S|0.180|0.630|12.000|0.400|0.240|3.200|0.026|Stainless|None|7.89|
80186S|0.180|0.750|8.500|0.400|0.320|3.200|0.026|Stainless|None|7.89|
80187S|0.180|0.880|6.600|0.400|0.420|3.200|0.026|Stainless|None|7.89|
80188S|0.180|1.000|5.500|0.400|0.510|3.200|0.026|Stainless|None|7.89|
80189S|0.180|1.130|4.700|0.400|0.590|3.200|0.026|Stainless|None|7.89|
80190S|0.180|1.250|4.100|0.400|0.680|3.200|0.026|Stainless|None|7.89|
80191S|0.180|1.380|3.600|0.400|0.770|3.200|0.026|Stainless|None|7.89|
80192S|0.180|1.500|3.200|0.400|0.870|3.200|0.026|Stainless|None|7.89|
80193S|0.180|1.750|2.600|0.400|1.100|3.200|0.026|Stainless|None|7.89|
80194S|0.180|2.000|2.300|0.400|1.200|3.200|0.026|Stainless|None|7.89|
80195S|0.180|2.250|2.000|0.400|1.400|3.200|0.026|Stainless|None|7.89|
80196S|0.180|2.500|1.700|0.400|1.600|3.200|0.026|Stainless|None|7.89|
411|0.203|0.590|5.500|0.300|0.510|3.200|0.023|Music Wire|Zinc|1.38|
O-4|0.203|0.940|2.200|0.300|1.300|3.200|0.023|Music Wire|None|1.38|
ZZ1-37|0.219|0.590|5.900|0.300|0.500|3.300|0.024|Music Wire|Zinc|1.42|
M-30|0.219|0.880|3.100|0.300|0.950|3.300|0.024|Music Wire|Zinc|1.42|
5385|0.234|1.060|2.500|0.400|1.200|3.300|0.025|Music Wire|None|1.60|
5194|0.234|1.440|1.300|0.400|2.200|3.300|0.025|Music Wire|Zinc|1.35|
5185|0.234|4.000|0.440|0.400|6.700|3.300|0.025|Music Wire|Zinc|3.13|
80295S|0.240|3.500|0.850|0.300|3.500|3.300|0.029|Stainless|None|9.55|
80296S|0.240|4.000|0.770|0.300|3.900|3.300|0.029|Stainless|None|9.55|
80297S|0.240|4.500|0.680|0.300|4.400|3.300|0.029|Stainless|None|9.55|
80298S|0.240|5.000|0.600|0.300|5.000|3.300|0.029|Stainless|None|9.55|
ZZ4-31|0.266|0.630|8.700|0.300|0.340|3.300|0.026|Music Wire|None|1.48|
ZZ2-27|0.281|0.630|6.900|0.500|0.410|3.300|0.030|Stainless|None|4.16|
80381S|0.300|1.000|4.000|0.300|0.740|3.300|0.031|Stainless|None|7.89|
80382S|0.300|1.130|3.100|0.300|0.940|3.300|0.031|Stainless|None|7.89|
80383S|0.300|1.250|2.600|0.300|1.200|3.300|0.031|Stainless|None|7.89|
80384S|0.300|1.380|2.200|0.300|1.300|3.300|0.031|Stainless|None|7.89|
80385S|0.300|1.500|1.900|0.300|1.600|3.300|0.031|Stainless|None|UNAVAILABLE|
80386S|0.300|1.750|1.500|0.300|1.900|3.300|0.031|Stainless|None|UNAVAILABLE|
80387S|0.300|2.000|1.300|0.300|2.300|3.300|0.031|Stainless|None|7.89|
80388S|0.300|2.250|1.000|0.300|2.900|3.300|0.031|Stainless|None|7.89|
80389S|0.300|2.500|0.940|0.300|3.200|3.300|0.031|Stainless|None|7.89|
80390S|0.300|2.750|0.850|0.300|3.500|3.300|0.031|Stainless|None|7.89|
80391S|0.300|3.000|0.770|0.300|3.900|3.300|0.031|Stainless|None|7.89|
442|0.328|2.220|0.520|0.300|5.900|3.300|0.028|Music Wire|Zinc|1.59|
180-A|0.343|1.500|0.810|0.200|3.600|3.200|0.028|Music Wire|Zinc|1.84|
180-B|0.343|1.880|0.590|0.200|5.000|3.200|0.028|Music Wire|Zinc|UNAVAILABLE|
180-C|0.343|2.500|0.400|0.200|7.300|3.200|0.028|Music Wire|Zinc|1.86|
88|0.437|2.750|0.500|0.300|5.900|3.300|0.034|Hard Drawn|Zinc|2.25|
80645S|0.500|1.250|2.500|0.300|1.200|3.300|0.037|Stainless|None|9.16|
6008|0.500|1.380|1.100|0.300|2.700|3.300|0.037|Stainless|None|4.16|
6009|0.500|1.500|0.950|0.300|3.100|3.300|0.037|Stainless|None|4.17|
6010|0.500|1.630|0.840|0.300|3.600|3.300|0.037|Stainless|None|4.19|
B6-70|0.500|1.750|0.730|0.300|4.000|3.200|0.036|Spring Steel|Gold Irridite®|1.84|
80648S|0.500|1.750|1.000|0.300|2.900|3.300|0.037|Stainless|None|9.16|
80649S|0.500|2.000|0.810|0.300|3.700|3.300|0.037|Stainless|None|9.16|
80650S|0.500|2.250|0.670|0.300|4.500|3.300|0.037|Stainless|None|9.16|
80651S|0.500|2.500|0.600|0.300|5.000|3.300|0.037|Stainless|None|9.16|
80652S|0.500|2.750|0.510|0.300|5.800|3.300|0.037|Stainless|None|9.16|
80653S|0.500|3.000|0.430|0.300|7.000|3.300|0.037|Stainless|None|9.16|
80654S|0.500|3.500|0.340|0.300|8.800|3.300|0.037|Stainless|None|10.51|
80655S|0.500|4.000|0.260|0.300|12.000|3.300|0.037|Stainless|None|10.51|
80656S|0.500|4.500|0.260|0.300|12.000|3.300|0.037|Stainless|None|10.83|
80657S|0.500|5.000|0.170|0.300|18.000|3.300|0.037|Stainless|None|10.83|
80103|0.120|0.500|14.000|0.400|0.210|3.400|0.020|Music Wire|None|7.02|
80104|0.120|0.630|10.000|0.400|0.300|3.400|0.020|Music Wire|None|7.02|
80105|0.120|0.750|7.900|0.400|0.380|3.400|0.020|Music Wire|None|7.02|
80106|0.120|0.880|6.400|0.400|0.470|3.400|0.020|Music Wire|None|7.02|
80107|0.120|1.000|5.600|0.400|0.540|3.400|0.020|Music Wire|None|7.02|
80108|0.120|1.130|4.800|0.400|0.630|3.400|0.020|Music Wire|None|7.02|
80109|0.120|1.250|4.200|0.400|0.710|3.400|0.020|Music Wire|None|7.02|
80110|0.120|1.380|3.800|0.400|0.800|3.400|0.020|Music Wire|None|7.02|
80111|0.120|1.500|3.500|0.400|0.870|3.400|0.020|Music Wire|None|7.02|
80112|0.120|1.750|2.900|0.400|1.000|3.400|0.020|Music Wire|None|7.02|
80113|0.120|2.000|2.500|0.400|1.200|3.400|0.020|Music Wire|None|7.02|
80114|0.120|2.250|2.100|0.400|1.400|3.400|0.020|Music Wire|None|7.02|
ZZ4-44|0.125|0.910|5.800|0.600|0.500|3.500|0.020|Music Wire|Zinc|1.23|
ZZ4-56|0.125|1.000|5.200|0.600|0.550|3.500|0.020|Music Wire|None|1.23|
5908|0.125|1.130|4.000|0.600|0.730|3.500|0.020|Music Wire|Zinc|1.21|
ZZ4-58|0.125|1.250|3.700|0.600|0.770|3.500|0.020|Music Wire|None|1.29|
B17-137|0.125|1.380|3.200|0.600|0.910|3.500|0.020|Music Wire|None|5.39|
ZZ4-45|0.125|1.750|2.600|0.600|1.100|3.500|0.020|Music Wire|Zinc|1.59|
5843|0.125|2.000|2.100|0.600|1.400|3.500|0.020|Music Wire|Zinc|1.63|
585|0.125|12.000|0.340|0.600|8.600|3.500|0.020|Music Wire|Zinc|3.24|
5316|0.188|0.940|3.400|0.400|0.880|3.500|0.023|Music Wire|Zinc|1.07|
S-518|0.188|1.000|4.700|0.600|0.580|3.400|0.026|Stainless|None|3.33|
M-58|0.188|1.060|2.600|0.400|1.200|3.500|0.023|Music Wire|None|1.07|
12799|0.188|1.130|4.300|0.700|0.630|3.400|0.026|Stainless|None|1.08|
5416|0.188|1.190|2.400|0.400|1.300|3.500|0.023|Music Wire|None|1.47|
S-522|0.188|1.250|3.600|0.600|0.760|3.400|0.026|Stainless|None|3.45|
O-31|0.188|1.340|1.800|0.400|1.700|3.500|0.023|Music Wire|Zinc|5.90|
5200|0.188|1.500|1.900|0.400|1.600|3.500|0.023|Music Wire|Zinc|1.38|
S-523|0.188|1.500|2.800|0.600|0.970|3.400|0.026|Stainless|None|3.57|
S-526|0.188|1.750|2.300|0.600|1.200|3.400|0.026|Stainless|None|3.58|
5187|0.188|1.940|1.300|0.400|2.400|3.500|0.023|Music Wire|Zinc|1.48|
5664|0.188|1.970|1.300|0.400|2.400|3.500|0.023|Music Wire|Zinc|UNAVAILABLE|
5256|0.188|2.250|1.100|0.400|2.800|3.500|0.023|Music Wire|Zinc|1.72|
5252|0.188|2.470|0.960|0.400|3.200|3.500|0.023|Music Wire|Zinc|1.72|
108|0.188|5.000|0.440|0.400|6.900|3.500|0.023|Music Wire|Zinc|3.05|
5163|0.188|5.000|0.440|0.400|7.000|3.500|0.023|Music Wire|Zinc|2.96|
5196|0.188|6.000|0.360|0.400|8.500|3.500|0.023|Music Wire|Zinc|3.08|
80281S|0.240|0.630|13.000|0.400|0.240|3.400|0.029|Stainless|None|7.89|
80282S|0.240|0.750|7.500|0.400|0.400|3.400|0.029|Stainless|None|7.89|
80283S|0.240|0.880|5.500|0.400|0.540|3.400|0.029|Stainless|None|7.89|
80284S|0.240|1.000|4.300|0.400|0.690|3.400|0.029|Stainless|None|7.89|
80285S|0.240|1.130|3.600|0.400|0.840|3.400|0.029|Stainless|None|7.89|
80286S|0.240|1.250|3.100|0.400|0.980|3.400|0.029|Stainless|None|7.89|
80287S|0.240|1.380|2.600|0.400|1.100|3.400|0.029|Stainless|None|7.89|
80288S|0.240|1.500|2.300|0.400|1.300|3.400|0.029|Stainless|None|7.89|
80289S|0.240|1.750|1.900|0.400|1.600|3.400|0.029|Stainless|None|7.89|
80290S|0.240|2.000|1.600|0.400|1.800|3.400|0.029|Stainless|None|7.89|
80291S|0.240|2.250|1.400|0.400|2.100|3.400|0.029|Stainless|None|7.89|
80292S|0.240|2.500|1.200|0.400|2.400|3.400|0.029|Stainless|None|7.89|
80293S|0.240|2.750|1.100|0.400|2.700|3.400|0.029|Stainless|None|7.89|
80294S|0.240|3.000|0.980|0.400|3.100|3.400|0.029|Stainless|None|7.89|
5248|0.250|0.880|3.100|0.400|1.000|3.500|0.026|Music Wire|Zinc|1.35|
6046|0.250|1.000|2.500|0.400|1.200|3.500|0.026|Music Wire|Zinc|1.44|
6058|0.250|1.000|2.500|0.400|1.200|3.500|0.026|Music Wire|Zinc|1.49|
5909|0.250|1.130|1.800|0.400|1.800|3.500|0.026|Music Wire|Zinc|1.42|
B1-39|0.250|1.380|1.600|0.400|2.000|3.500|0.026|Music Wire|Black Oxide|1.60|
5382|0.250|2.000|0.980|0.400|3.200|3.500|0.026|Music Wire|Zinc|1.59|
5203|0.312|0.970|2.800|0.300|1.200|3.500|0.028|Music Wire|Zinc|1.60|
5211|0.312|1.690|1.200|0.300|2.600|3.500|0.028|Music Wire|Zinc|2.65|
ZZ2-59|0.312|1.810|0.910|0.300|3.500|3.500|0.028|Music Wire|Zinc|1.59|
5202|0.312|2.000|0.800|0.300|4.000|3.500|0.028|Music Wire|Zinc|1.72|
5212|0.312|2.440|0.580|0.300|5.600|3.500|0.028|Music Wire|Zinc|1.72|
109|0.312|3.000|0.410|0.300|7.800|3.500|0.028|Music Wire|Zinc|2.41|
A10-17|0.359|0.810|3.800|0.400|0.780|3.400|0.032|Spring Steel|None|3.35|
ZZ1-33|0.375|0.840|4.300|0.400|0.730|3.500|0.033|Spring Steel|Zinc|1.59|
M-126|0.375|1.560|1.200|0.400|2.500|3.500|0.033|Spring Steel|Zinc|1.94|
5928|0.500|1.630|0.950|0.300|3.400|3.500|0.037|Spring Steel|Zinc|1.84|
5929|0.500|1.750|0.850|0.300|3.700|3.500|0.037|Spring Steel|Zinc|1.84|
ZZ3-44|0.500|2.000|0.880|0.300|3.600|3.500|0.037|Spring Steel|Zinc|1.97|
5507|0.515|3.380|0.210|0.200|16.000|3.500|0.033|Music Wire|Zinc|2.83|
5302|0.156|0.590|8.200|0.500|0.390|3.700|0.022|Music Wire|Zinc|1.47|
418|0.172|0.470|14.000|0.500|0.240|3.800|0.023|Music Wire|Zinc|1.38|
417|0.172|0.500|14.000|0.500|0.240|3.800|0.023|Music Wire|Zinc|1.38|
80172|0.180|0.630|9.200|0.400|0.390|3.900|0.024|Music Wire|None|7.02|
80173|0.180|0.750|6.500|0.400|0.560|3.900|0.024|Music Wire|None|7.02|
80174|0.180|0.880|5.100|0.400|0.710|3.900|0.024|Music Wire|None|7.02|
80175|0.180|1.000|4.200|0.400|0.860|3.900|0.024|Music Wire|None|7.02|
80176|0.180|1.130|3.500|0.400|1.000|3.900|0.024|Music Wire|None|7.02|
80177|0.180|1.250|3.100|0.400|1.200|3.900|0.024|Music Wire|None|7.02|
80178|0.180|1.380|2.700|0.400|1.300|3.900|0.024|Music Wire|None|7.02|
80179|0.180|1.500|2.400|0.400|1.500|3.900|0.024|Music Wire|None|7.02|
80180|0.180|1.750|2.000|0.400|1.800|3.900|0.024|Music Wire|None|7.02|
80181|0.180|2.000|1.700|0.400|2.100|3.900|0.024|Music Wire|None|7.02|
80182|0.180|2.250|1.500|0.400|2.400|3.900|0.024|Music Wire|None|7.02|
80183|0.180|2.500|1.300|0.400|2.700|3.900|0.024|Music Wire|None|7.02|
5513|0.188|0.690|6.800|0.500|0.510|3.900|0.024|Music Wire|None|1.38|
B3-9|0.188|0.780|10.300|0.500|0.760|3.900|0.024|Music Wire|Gold Irridite®|1.59|
B3-59|0.188|1.130|3.400|0.500|1.000|3.900|0.024|Music Wire|Zinc|1.08|
5510|0.203|1.690|1.800|0.500|1.800|3.900|0.025|Music Wire|Zinc|1.47|
ZZ3-27|0.219|1.190|2.200|0.400|1.400|3.600|0.025|Music Wire|Zinc|1.63|
308|0.219|3.250|0.650|0.400|4.900|3.600|0.025|Music Wire|Zinc|2.66|
80262|0.240|0.500|25.000|0.400|0.130|3.600|0.026|Music Wire|None|7.02|
80263|0.240|0.630|8.700|0.400|0.380|3.600|0.026|Music Wire|None|7.02|
80264|0.240|0.750|5.200|0.400|0.630|3.600|0.026|Music Wire|None|7.02|
80265|0.240|0.880|3.800|0.400|0.870|3.600|0.026|Music Wire|None|7.02|
80266|0.240|1.000|2.900|0.400|1.100|3.600|0.026|Music Wire|None|7.02|
80267|0.240|1.130|2.400|0.400|1.400|3.600|0.026|Music Wire|None|7.02|
80268|0.240|1.250|2.000|0.400|1.600|3.600|0.026|Music Wire|None|7.02|
80269|0.240|1.380|1.800|0.400|1.900|3.600|0.026|Music Wire|None|7.02|
80270|0.240|1.500|1.600|0.400|2.100|3.600|0.026|Music Wire|None|7.02|
80271|0.240|1.750|1.300|0.400|2.600|3.600|0.026|Music Wire|None|7.02|
80272|0.240|2.000|1.100|0.400|3.100|3.600|0.026|Music Wire|None|7.02|
80273|0.240|2.250|0.930|0.400|3.500|3.600|0.026|Music Wire|None|7.02|
80274|0.240|2.500|0.780|0.400|4.200|3.600|0.026|Music Wire|None|7.02|
80275|0.240|2.750|0.740|0.400|4.400|3.600|0.026|Music Wire|None|7.02|
80276|0.240|3.000|0.650|0.400|5.000|3.600|0.026|Music Wire|None|7.02|
80277|0.240|3.500|0.600|0.300|5.400|3.600|0.026|Music Wire|None|9.20|
80278|0.240|4.000|0.500|0.300|6.500|3.600|0.026|Music Wire|None|9.20|
80279|0.240|4.500|0.400|0.300|8.200|3.600|0.026|Music Wire|None|9.20|
80280|0.240|5.000|0.400|0.300|8.200|3.600|0.026|Music Wire|None|9.20|
B7-60|0.250|0.750|3.900|2.000|0.540|3.600|0.026|Stainless|None|3.33|
5644|0.250|0.970|2.800|0.400|1.200|3.900|0.027|Music Wire|Zinc|1.36|
5189|0.250|1.630|1.700|0.400|2.100|3.900|0.027|Music Wire|Zinc|2.60|
447|0.250|2.920|1.100|0.600|2.900|3.800|0.030|Stainless|None|4.90|
ZZ2-56|0.281|0.840|5.800|0.600|0.540|3.700|0.031|Stainless|None|3.99|
ZZ1-24|0.281|1.000|4.600|0.600|0.680|3.700|0.031|Stainless|None|4.01|
ZZ4-29|0.281|2.250|0.790|0.400|4.400|3.900|0.028|Music Wire|Zinc|1.59|
310|0.281|3.250|0.530|0.400|6.600|3.900|0.028|Music Wire|Zinc|2.66|
M-98|0.312|1.130|1.800|0.300|1.900|3.900|0.029|Music Wire|Zinc|1.60|
S-552|0.312|1.630|1.500|0.500|2.000|3.600|0.032|Stainless|None|4.48|
5216|0.312|1.690|1.100|0.300|3.100|3.900|0.029|Music Wire|Zinc|1.47|
S-557|0.312|2.130|1.100|0.500|2.800|3.600|0.032|Stainless|None|4.17|
S-560|0.312|2.630|0.850|0.500|3.700|3.600|0.032|Stainless|None|4.88|
646|0.312|6.000|0.230|0.300|15.000|3.900|0.029|Music Wire|Zinc|3.40|
5289|0.343|1.000|2.100|0.300|1.700|3.900|0.030|Music Wire|Zinc|3.69|
80457S|0.359|1.000|4.500|0.400|0.720|3.700|0.034|Stainless|None|7.89|
M-83|0.359|1.130|2.000|0.300|1.700|3.700|0.030|Music Wire|None|1.42|
80458S|0.359|1.130|3.300|0.400|0.980|3.700|0.034|Stainless|None|7.89|
N-10|0.359|1.190|1.500|0.300|2.300|3.700|0.030|Music Wire|None|5.31|
561|0.359|1.220|1.300|0.300|2.700|3.700|0.030|Music Wire|Zinc|1.72|
80459S|0.359|1.250|2.600|0.400|1.300|3.700|0.034|Stainless|None|7.89|
B1-49|0.359|1.380|1.400|0.300|2.500|3.700|0.030|Music Wire|None|3.35|
80460S|0.359|1.380|2.200|0.400|1.500|3.700|0.034|Stainless|None|7.89|
80461S|0.359|1.500|1.800|0.400|1.800|3.700|0.034|Stainless|None|7.89|
80462S|0.359|1.750|1.400|0.400|2.300|3.700|0.034|Stainless|None|7.89|
80463S|0.359|2.000|1.100|0.400|2.800|3.700|0.034|Stainless|None|7.89|
80464S|0.359|2.250|1.000|0.400|3.200|3.600|0.034|Stainless|None|7.89|
80465S|0.359|2.500|0.850|0.400|3.800|3.600|0.034|Stainless|None|7.89|
80466S|0.359|2.750|0.770|0.400|4.300|3.600|0.034|Stainless|None|7.89|
80467S|0.359|3.000|0.680|0.400|4.800|3.600|0.034|Stainless|None|7.89|
80468S|0.359|3.500|0.600|0.400|5.500|3.600|0.034|Stainless|None|10.51|
80469S|0.359|4.000|0.510|0.400|6.400|3.600|0.034|Stainless|None|10.51|
80470S|0.359|4.500|0.430|0.400|7.700|3.600|0.034|Stainless|None|10.51|
80471S|0.359|5.000|0.340|0.400|9.600|3.600|0.034|Stainless|None|10.51|
ZZ1-38|0.375|1.000|4.200|0.400|0.760|3.600|0.034|Stainless|None|1.44|
5219|0.375|1.690|1.700|0.500|2.000|3.900|0.034|Spring Steel|Zinc|2.02|
5522|0.375|1.750|1.500|0.500|2.300|3.900|0.034|Spring Steel|Zinc|2.02|
311|0.375|2.500|0.810|0.500|4.200|3.900|0.034|Spring Steel|Zinc|2.25|
5553|0.375|3.630|0.760|0.500|4.500|3.900|0.034|Spring Steel|Zinc|2.55|
150|0.375|4.000|0.470|0.500|7.300|3.900|0.034|Spring Steel|Zinc|3.04|
ZZ2-51|0.390|0.910|2.600|0.300|1.300|3.800|0.031|Music Wire|None|1.58|
5827|0.390|2.940|0.650|0.400|5.000|3.700|0.035|Stainless|None|4.99|
306|0.406|4.500|0.370|0.400|9.000|3.700|0.035|Spring Steel|Zinc|2.66|
5621|0.420|4.380|0.350|0.400|9.100|3.600|0.035|Spring Steel|Zinc|2.66|
482|0.453|1.190|0.780|0.200|4.300|3.600|0.032|Music Wire|Zinc|1.94|
80639|0.500|1.250|2.100|0.300|1.700|3.900|0.034|Music Wire|None|UNAVAILABLE|
80640|0.500|1.380|1.600|0.300|2.300|3.900|0.034|Music Wire|None|7.41|
80641|0.500|1.500|1.200|0.300|3.000|3.900|0.034|Music Wire|None|7.41|
80642|0.500|1.750|0.800|0.300|4.600|3.900|0.034|Music Wire|None|7.41|
80643|0.500|2.000|0.610|0.300|6.000|3.900|0.034|Music Wire|None|7.41|
80644|0.500|2.250|0.500|0.300|7.300|3.900|0.034|Music Wire|None|7.41|
5471|0.625|5.130|0.220|0.300|16.000|3.900|0.041|Spring Steel|Zinc|3.66|
B1-17|0.125|1.000|6.200|0.700|0.540|4.000|0.021|Music Wire|Gold Irridite®|1.26|
B6-26|0.125|1.750|3.200|0.700|1.000|4.000|0.021|Music Wire|None|1.64|
5213|0.140|5.940|0.780|0.600|4.400|4.100|0.022|Music Wire|Zinc|3.08|
424|0.156|1.030|4.900|0.600|0.730|4.200|0.023|Music Wire|Zinc|1.47|
B3-18|0.156|1.130|4.100|0.600|0.870|4.200|0.023|Music Wire|None|1.39|
414|0.156|1.220|3.800|0.600|0.930|4.200|0.023|Music Wire|Zinc|1.47|
552|0.188|0.500|17.000|0.600|0.210|4.200|0.025|Music Wire|Zinc|1.35|
499|0.188|0.590|8.600|0.600|0.420|4.200|0.025|Music Wire|Zinc|1.38|
ZZ2-49|0.188|0.690|7.800|0.600|0.470|4.200|0.025|Music Wire|None|1.50|
5775|0.188|0.750|16.000|0.900|0.210|4.200|0.028|Stainless|None|3.18|
ZZ3-24|0.188|0.780|7.900|0.600|0.460|4.200|0.025|Music Wire|Black Oxide|1.42|
ZZ3-50|0.188|1.340|3.100|0.600|1.200|4.200|0.025|Music Wire|Zinc|1.50|
459|0.188|1.470|2.700|0.600|1.300|4.200|0.025|Music Wire|Zinc|1.47|
167-A|0.188|1.500|2.600|0.600|1.400|4.200|0.025|Music Wire|Zinc|1.84|
5253|0.188|1.690|2.400|0.600|1.500|4.200|0.025|Music Wire|Zinc|1.59|
167-B|0.188|1.880|2.000|0.600|1.800|4.200|0.025|Music Wire|Zinc|1.84|
167-C|0.188|2.500|1.500|0.600|2.500|4.200|0.025|Music Wire|Zinc|1.86|
5192-A|0.188|3.880|0.900|0.600|4.100|4.200|0.025|Music Wire|Zinc|2.01|
5208|0.188|7.880|0.430|0.600|8.600|4.200|0.025|Music Wire|Zinc|3.55|
80299S|0.240|0.630|18.000|0.500|0.200|4.100|0.031|Stainless|None|7.89|
80300S|0.240|0.750|11.000|0.500|0.330|4.100|0.031|Stainless|None|7.89|
80301S|0.240|0.880|7.900|0.500|0.460|4.100|0.031|Stainless|None|7.89|
80302S|0.240|1.000|6.100|0.500|0.590|4.100|0.031|Stainless|None|7.89|
80303S|0.240|1.130|5.200|0.500|0.700|4.100|0.031|Stainless|None|7.89|
80304S|0.240|1.250|4.300|0.500|0.840|4.100|0.031|Stainless|None|7.89|
80305S|0.240|1.380|3.900|0.500|0.940|4.100|0.031|Stainless|None|7.89|
80306S|0.240|1.500|3.400|0.500|1.100|4.100|0.031|Stainless|None|7.89|
80307S|0.240|1.750|2.700|0.500|1.300|4.100|0.031|Stainless|None|7.89|
80308S|0.240|2.000|2.300|0.500|1.600|4.100|0.031|Stainless|None|7.89|
80309S|0.240|2.250|2.000|0.500|1.800|4.100|0.031|Stainless|None|7.89|
80310S|0.240|2.500|1.800|0.500|2.000|4.100|0.031|Stainless|None|7.89|
80311S|0.240|2.750|1.600|0.500|2.300|4.100|0.031|Stainless|None|7.89|
80312S|0.240|3.000|1.400|0.500|2.600|4.100|0.031|Stainless|None|7.89|
80313S|0.240|3.500|1.300|0.400|2.800|4.100|0.031|Stainless|None|9.55|
80314S|0.240|4.000|1.100|0.400|3.300|4.100|0.031|Stainless|None|9.55|
80315S|0.240|4.500|0.940|0.400|3.900|4.100|0.031|Stainless|None|9.55|
80316S|0.240|5.000|0.850|0.400|4.300|4.100|0.031|Stainless|None|UNAVAILABLE|
S-607|0.312|2.310|1.100|0.600|3.000|4.000|0.033|Stainless|None|4.65|
80444|0.359|0.870|6.300|0.300|0.600|4.100|0.031|Music Wire|None|7.02|
80445|0.359|0.880|4.900|0.300|0.780|4.100|0.031|Music Wire|None|5.52|
80446|0.359|1.000|3.200|0.300|1.200|4.100|0.031|Music Wire|None|7.02|
80447|0.359|1.130|2.400|0.300|1.600|4.100|0.031|Music Wire|None|7.02|
80448|0.359|1.250|1.900|0.300|2.100|4.100|0.031|Music Wire|None|7.02|
80449|0.359|1.380|1.600|0.300|2.500|4.100|0.031|Music Wire|None|7.02|
5852|0.359|1.380|1.200|0.300|3.200|4.100|0.031|Music Wire|Zinc|1.72|
